height,years,reward_base_units,supply_base_units
44771439,170.2466,79853981,5207778090143685
44774069,170.2566,79853981,5207988106113715
44776699,170.2666,79853981,5208198122083745
44779329,170.2766,79853981,5208408138053775
44781959,170.2866,79853981,5208618154023805
44784589,170.2966,79853981,5208828169993835
44787219,170.3066,79853981,5209038185963865
44789849,170.3166,79853981,5209248201933895
44792479,170.3266,79853981,5209458217903925
44795109,170.3366,79853981,5209668233873955
44797739,170.3466,79853981,5209878249843985
44800369,170.3566,79853981,5210088265814015
44802999,170.3666,79853981,5210298281784045
44805629,170.3766,79853981,5210508297754075
44808259,170.3866,79853981,5210718313724105
44810889,170.3966,79853981,5210928329694135
44813519,170.4066,79853981,5211138345664165
44816149,170.4166,79853981,5211348361634195
44818779,170.4266,79853981,5211558377604225
44821409,170.4366,79853981,5211768393574255
44824039,170.4466,79853981,5211978409544285
44826669,170.4566,79853981,5212188425514315
44829299,170.4666,79853981,5212398441484345
44831929,170.4766,79853981,5212608457454375
44834559,170.4866,79853981,5212818473424405
44837189,170.4966,79853981,5213028489394435
44839819,170.5066,79853981,5213238505364465
44842449,170.5166,79853981,5213448521334495
44845079,170.5266,79853981,5213658537304525
44847709,170.5366,79853981,5213868553274555
44850339,170.5466,79853981,5214078569244585
44852969,170.5566,79853981,5214288585214615
44855599,170.5666,79853981,5214498601184645
44858229,170.5766,79853981,5214708617154675
44860859,170.5866,79853981,5214918633124705
44863489,170.5966,79853981,5215128649094735
44866119,170.6066,79853981,5215338665064765
44868749,170.6166,79853981,5215548681034795
44871379,170.6266,79853981,5215758697004825
44874009,170.6366,79853981,5215968712974855
44876639,170.6466,79853981,5216178728944885
44879269,170.6566,79853981,5216388744914915
44881899,170.6666,79853981,5216598760884945
44884529,170.6766,79853981,5216808776854975
44887159,170.6866,79853981,5217018792825005
44889789,170.6966,79853981,5217228808795035
44892419,170.7066,79853981,5217438824765065
44895049,170.7166,79853981,5217648840735095
44897679,170.7266,79853981,5217858856705125
44900309,170.7366,79853981,5218068872675155
44902939,170.7466,79853981,5218278888645185
44905569,170.7566,79853981,5218488904615215
44908199,170.7666,79853981,5218698920585245
44910829,170.7766,79853981,5218908936555275
44913459,170.7866,79853981,5219118952525305
44916089,170.7966,79853981,5219328968495335
44918719,170.8066,79853981,5219538984465365
44921349,170.8166,79853981,5219749000435395
44923979,170.8266,79853981,5219959016405425
44926609,170.8366,79853981,5220169032375455
44929239,170.8466,79853981,5220379048345485
44931869,170.8566,79853981,5220589064315515
44934499,170.8666,79853981,5220799080285545
44937129,170.8766,79853981,5221009096255575
44939759,170.8866,79853981,5221219112225605
44942389,170.8966,79853981,5221429128195635
44945019,170.9066,79853981,5221639144165665
44947649,170.9166,79853981,5221849160135695
44950279,170.9266,79853981,5222059176105725
44952909,170.9366,79853981,5222269192075755
44955539,170.9466,79853981,5222479208045785
44958169,170.9566,79853981,5222689224015815
44960799,170.9666,79853981,5222899239985845
44963429,170.9766,79853981,5223109255955875
44966059,170.9866,79853981,5223319271925905
44968689,170.9966,79853981,5223529287895935
44971319,171.0066,79853981,5223739303865965
44973949,171.0166,79853981,5223949319835995
44976579,171.0266,79853981,5224159335806025
44979209,171.0366,79853981,5224369351776055
44981839,171.0466,79853981,5224579367746085
44984469,171.0566,79853981,5224789383716115
44987099,171.0666,79853981,5224999399686145
44989729,171.0766,79853981,5225209415656175
44992359,171.0866,79853981,5225419431626205
44994989,171.0966,79853981,5225629447596235
44997619,171.1066,79853981,5225839463566265
45000249,171.1166,79853981,5226049479536295
45002879,171.1266,79853981,5226259495506325
45005509,171.1366,79853981,5226469511476355
45008139,171.1466,79853981,5226679527446385
45010769,171.1566,79853981,5226889543416415
45013399,171.1666,79853981,5227099559386445
45016029,171.1766,79853981,5227309575356475
45018659,171.1866,79853981,5227519591326505
45021289,171.1966,79853981,5227729607296535
45023919,171.2066,79853981,5227939623266565
45026549,171.2166,79853981,5228149639236595
45029179,171.2266,79853981,5228359655206625
45031809,171.2366,79853981,5228569671176655
45034439,171.2466,79853981,5228779687146685
45037069,171.2566,79853981,5228989703116715
45039699,171.2666,79853981,5229199719086745
45042329,171.2766,79853981,5229409735056775
45044959,171.2866,79853981,5229619751026805
45047589,171.2966,79853981,5229829766996835
45050219,171.3066,79853981,5230039782966865
45052849,171.3166,79853981,5230249798936895
45055479,171.3266,79853981,5230459814906925
45058109,171.3366,79853981,5230669830876955
45060739,171.3466,79853981,5230879846846985
45063369,171.3566,79853981,5231089862817015
45065999,171.3666,79853981,5231299878787045
45068629,171.3766,79853981,5231509894757075
45071259,171.3866,79853981,5231719910727105
45073889,171.3966,79853981,5231929926697135
45076519,171.4066,79853981,5232139942667165
45079149,171.4166,79853981,5232349958637195
45081779,171.4266,79853981,5232559974607225
45084409,171.4366,79853981,5232769990577255
45087039,171.4466,79853981,5232980006547285
45089669,171.4566,79853981,5233190022517315
45092299,171.4666,79853981,5233400038487345
45094929,171.4766,79853981,5233610054457375
45097559,171.4866,79853981,5233820070427405
45100189,171.4966,79853981,5234030086397435
45102819,171.5067,79853981,5234240102367465
45105449,171.5167,79853981,5234450118337495
45108079,171.5267,79853981,5234660134307525
45110709,171.5367,79853981,5234870150277555
45113339,171.5467,79853981,5235080166247585
45115969,171.5567,79853981,5235290182217615
45118599,171.5667,79853981,5235500198187645
45121229,171.5767,79853981,5235710214157675
45123859,171.5867,79853981,5235920230127705
45126489,171.5967,79853981,5236130246097735
45129119,171.6067,79853981,5236340262067765
45131749,171.6167,79853981,5236550278037795
45134379,171.6267,79853981,5236760294007825
45137009,171.6367,79853981,5236970309977855
45139639,171.6467,79853981,5237180325947885
45142269,171.6567,79853981,5237390341917915
45144899,171.6667,79853981,5237600357887945
45147529,171.6767,79853981,5237810373857975
45150159,171.6867,79853981,5238020389828005
45152789,171.6967,79853981,5238230405798035
45155419,171.7067,79853981,5238440421768065
45158049,171.7167,79853981,5238650437738095
45160679,171.7267,79853981,5238860453708125
45163309,171.7367,79853981,5239070469678155
45165939,171.7467,79853981,5239280485648185
45168569,171.7567,79853981,5239490501618215
45171199,171.7667,79853981,5239700517588245
45173829,171.7767,79853981,5239910533558275
45176459,171.7867,79853981,5240120549528305
45179089,171.7967,79853981,5240330565498335
45181719,171.8067,79853981,5240540581468365
45184349,171.8167,79853981,5240750597438395
45186979,171.8267,79853981,5240960613408425
45189609,171.8367,79853981,5241170629378455
45192239,171.8467,79853981,5241380645348485
45194869,171.8567,79853981,5241590661318515
45197499,171.8667,79853981,5241800677288545
45200129,171.8767,79853981,5242010693258575
45202759,171.8867,79853981,5242220709228605
45205389,171.8967,79853981,5242430725198635
45208019,171.9067,79853981,5242640741168665
45210649,171.9167,79853981,5242850757138695
45213279,171.9267,79853981,5243060773108725
45215909,171.9367,79853981,5243270789078755
45218539,171.9467,79853981,5243480805048785
45221169,171.9567,79853981,5243690821018815
45223799,171.9667,79853981,5243900836988845
45226429,171.9767,79853981,5244110852958875
45229059,171.9867,79853981,5244320868928905
45231689,171.9967,79853981,5244530884898935
45234319,172.0067,79853981,5244740900868965
45236949,172.0167,79853981,5244950916838995
45239579,172.0267,79853981,5245160932809025
45242209,172.0367,79853981,5245370948779055
45244839,172.0467,79853981,5245580964749085
45247469,172.0567,79853981,5245790980719115
45250099,172.0667,79853981,5246000996689145
45252729,172.0767,79853981,5246211012659175
45255359,172.0867,79853981,5246421028629205
45257989,172.0967,79853981,5246631044599235
45260619,172.1067,79853981,5246841060569265
45263249,172.1167,79853981,5247051076539295
45265879,172.1267,79853981,5247261092509325
45268509,172.1367,79853981,5247471108479355
45271139,172.1467,79853981,5247681124449385
45273769,172.1567,79853981,5247891140419415
45276399,172.1667,79853981,5248101156389445
45279029,172.1767,79853981,5248311172359475
45281659,172.1867,79853981,5248521188329505
45284289,172.1967,79853981,5248731204299535
45286919,172.2067,79853981,5248941220269565
45289549,172.2167,79853981,5249151236239595
45292179,172.2267,79853981,5249361252209625
45294809,172.2367,79853981,5249571268179655
45297439,172.2467,79853981,5249781284149685
45300069,172.2567,79853981,5249991300119715
45302699,172.2667,79853981,5250201316089745
45305329,172.2767,79853981,5250411332059775
45307959,172.2867,79853981,5250621348029805
45310589,172.2967,79853981,5250831363999835
45313219,172.3067,79853981,5251041379969865
45315849,172.3167,79853981,5251251395939895
45318479,172.3267,79853981,5251461411909925
45321109,172.3367,79853981,5251671427879955
45323739,172.3467,79853981,5251881443849985
45326369,172.3567,79853981,5252091459820015
45328999,172.3667,79853981,5252301475790045
45331629,172.3767,79853981,5252511491760075
45334259,172.3867,79853981,5252721507730105
45336889,172.3967,79853981,5252931523700135
45339519,172.4067,79853981,5253141539670165
45342149,172.4167,79853981,5253351555640195
45344779,172.4267,79853981,5253561571610225
45347409,172.4367,79853981,5253771587580255
45350039,172.4467,79853981,5253981603550285
45352669,172.4567,79853981,5254191619520315
45355299,172.4667,79853981,5254401635490345
45357929,172.4767,79853981,5254611651460375
45360559,172.4867,79853981,5254821667430405
45363189,172.4967,79853981,5255031683400435
45365819,172.5067,79853981,5255241699370465
45368449,172.5167,79853981,5255451715340495
45371079,172.5267,79853981,5255661731310525
45373709,172.5367,79853981,5255871747280555
45376339,172.5467,79853981,5256081763250585
45378969,172.5567,79853981,5256291779220615
45381599,172.5667,79853981,5256501795190645
45384229,172.5767,79853981,5256711811160675
45386859,172.5867,79853981,5256921827130705
45389489,172.5967,79853981,5257131843100735
45392119,172.6067,79853981,5257341859070765
45394749,172.6167,79853981,5257551875040795
45397379,172.6267,79853981,5257761891010825
45400009,172.6367,79853981,5257971906980855
45402639,172.6467,79853981,5258181922950885
45405269,172.6567,79853981,5258391938920915
45407899,172.6667,79853981,5258601954890945
45410529,172.6767,79853981,5258811970860975
45413159,172.6867,79853981,5259021986831005
45415789,172.6967,79853981,5259232002801035
45418419,172.7067,79853981,5259442018771065
45421049,172.7167,79853981,5259652034741095
45423679,172.7267,79853981,5259862050711125
45426309,172.7367,79853981,5260072066681155
45428939,172.7467,79853981,5260282082651185
45431569,172.7567,79853981,5260492098621215
45434199,172.7667,79853981,5260702114591245
45436829,172.7767,79853981,5260912130561275
45439459,172.7867,79853981,5261122146531305
45442089,172.7967,79853981,5261332162501335
45444719,172.8067,79853981,5261542178471365
45447349,172.8168,79853981,5261752194441395
45449979,172.8268,79853981,5261962210411425
45452609,172.8368,79853981,5262172226381455
45455239,172.8468,79853981,5262382242351485
45457869,172.8568,79853981,5262592258321515
45460499,172.8668,79853981,5262802274291545
45463129,172.8768,79853981,5263012290261575
45465759,172.8868,79853981,5263222306231605
45468389,172.8968,79853981,5263432322201635
45471019,172.9068,79853981,5263642338171665
45473649,172.9168,79853981,5263852354141695
45476279,172.9268,79853981,5264062370111725
45478909,172.9368,79853981,5264272386081755
45481539,172.9468,79853981,5264482402051785
45484169,172.9568,79853981,5264692418021815
45486799,172.9668,79853981,5264902433991845
45489429,172.9768,79853981,5265112449961875
45492059,172.9868,79853981,5265322465931905
45494689,172.9968,79853981,5265532481901935
45497319,173.0068,79853981,5265742497871965
45499949,173.0168,79853981,5265952513841995
45502579,173.0268,79853981,5266162529812025
45505209,173.0368,79853981,5266372545782055
45507839,173.0468,79853981,5266582561752085
45510469,173.0568,79853981,5266792577722115
45513099,173.0668,79853981,5267002593692145
45515729,173.0768,79853981,5267212609662175
45518359,173.0868,79853981,5267422625632205
45520989,173.0968,79853981,5267632641602235
45523619,173.1068,79853981,5267842657572265
45526249,173.1168,79853981,5268052673542295
45528879,173.1268,79853981,5268262689512325
45531509,173.1368,79853981,5268472705482355
45534139,173.1468,79853981,5268682721452385
45536769,173.1568,79853981,5268892737422415
45539399,173.1668,79853981,5269102753392445
45542029,173.1768,79853981,5269312769362475
45544659,173.1868,79853981,5269522785332505
45547289,173.1968,79853981,5269732801302535
45549919,173.2068,79853981,5269942817272565
45552549,173.2168,79853981,5270152833242595
45555179,173.2268,79853981,5270362849212625
45557809,173.2368,79853981,5270572865182655
45560439,173.2468,79853981,5270782881152685
